decade,year,gener,source,left_context,keyword,right_context,text,dm_code,notes,auto_code,confidence,reason
1830,1835,FIC,Monikins,"he asked with much point -- "" Our lives as",well,"as our property? Ah! my dear sir, this bitter fact","  the wretches wish? "" he asked with much point -- "" Our lives as well as our property? Ah! my dear sir, this bitter fact impresses us",0,NA,0,high,Fixed phrase: as well / may well
1830,1835,FIC,Monikins,"than common of the dangers of the precious metals, as",well,as of their privileges and uses. He expatiated occasionally on,"  possessor a livelier perception than common of the dangers of the precious metals, as well as of their privileges and uses. He expatiated occasionally on the guaranties that it",0,NA,0,high,Fixed phrase: as well / may well
1830,1835,FIC,Monikins,"the same privilege for all the rest. Noah, after being",well,"assured that the philosopher was no lawyer, assented; and the","  reserving to himself the same privilege for all the rest. Noah, after being well assured that the philosopher was no lawyer, assented; and the affair, once",0,NA,NA,low,MANUAL REVIEW NEEDED
1830,1835,FIC,Monikins,"in cold weather. "" "" Cold weather! I do not",well,"comprehend the distinction. "" "" Why, I rather conclude that","  compass, particularly in cold weather. "" "" Cold weather! I do not well comprehend the distinction. "" "" Why, I rather conclude that one's scent",0,NA,NA,low,MANUAL REVIEW NEEDED
1830,1835,FIC,Monikins,always believed him to be my ancestor de jure as,well,"as de facto, and could fain have loved him and","  from my father. I always believed him to be my ancestor de jure as well as de facto, and could fain have loved him and honored him as such",0,NA,0,high,Fixed phrase: as well / may well
1830,1835,FIC,Monikins,"themselves. Man is merely an animal, and you must very",well,"know -- "" "" Harkee, Sir John, "" interrupted the","  what they call themselves. Man is merely an animal, and you must very well know -- "" "" Harkee, Sir John, "" interrupted the Captain, """,0,NA,0,high,Intensifier + well
1830,1835,FIC,Monikins,I believe; but I fear I learned it too late.,"Well,","a blessing often comes at the eleventh hour! "" As","  a saint, I believe; but I fear I learned it too late. Well, a blessing often comes at the eleventh hour! "" As my ancestor now",1,NA,1,high,DM: Sentence-initial + comma/punct
1830,1835,FIC,Monikins,has often led me to reflect that people might do,well,"not to be too confident of the principles, during the","  forty, a circumstance that has often led me to reflect that people might do well not to be too confident of the principles, during the pliable period of life",0,NA,0,high,Adverb: verb + well
1830,1835,FIC,Monikins,"was thirty he had, to use a French term, pretty",well,"exploite. I learn by unquestionable tradition, received also from the","  which before he was thirty he had, to use a French term, pretty well exploite. I learn by unquestionable tradition, received also from the mouths of his",0,NA,0,high,Intensifier + well
1830,1835,FIC,Monikins,"attempt to escape the payment of the legacy duty. ""","Well,","sir, No. 6? "" inquired Sir Joseph, with tremulous exultation.","  perceived was an abortive attempt to escape the payment of the legacy duty. "" Well, sir, No. 6? "" inquired Sir Joseph, with tremulous exultation.",1,NA,NA,low,MANUAL REVIEW NEEDED
1830,1835,FIC,Monikins,"paws, and at once proceeded to business. It may be",well,"to add that he lectured without notes, and, as the","  little with his paws, and at once proceeded to business. It may be well to add that he lectured without notes, and, as the subject did not",0,NA,NA,low,MANUAL REVIEW NEEDED
1830,1835,FIC,Monikins,"the word. We are yet friends, and it may be",well,enough to continue so until some good comes of it,"  an Englishman use the word. We are yet friends, and it may be well enough to continue so until some good comes of it to one or other of",0,NA,NA,low,MANUAL REVIEW NEEDED
1830,1835,FIC,Monikins,"a man's ears were naked, he could hear just as",well,as if his whole body was naked; that he did,"  that, provided a man's ears were naked, he could hear just as well as if his whole body was naked; that he did not complain of the",0,NA,0,high,Fixed phrase: as well / may well
1830,1835,FIC,Monikins, I may as,well,state in this place that he spoke the French about,  I may as well state in this place that he spoke the French about as well as an Englishman who has lived long enough on the continent to fancy he can,0,NA,0,high,Fixed phrase: as well / may well
1830,1835,FIC,Monikins,"the case with these here chaps, why one might as",well,go on the top of Ape's Hill and hold a,"  once, as is the case with these here chaps, why one might as well go on the top of Ape's Hill and hold a conversation with the people",0,NA,0,high,Fixed phrase: as well / may well
1830,1835,FIC,Monikins,"was in my power to do. From all which, as",well,"as from much other testimony, I have been led to","  distinctly as it was in my power to do. From all which, as well as from much other testimony, I have been led to infer that the doses",0,NA,0,high,Fixed phrase: as well / may well
1830,1835,FIC,Monikins,"divine, a learned man, and a gentleman in feeling as",well,"as by extraction. My mother, though long conscious that she","  , a pious divine, a learned man, and a gentleman in feeling as well as by extraction. My mother, though long conscious that she was drawing near",0,NA,0,high,Fixed phrase: as well / may well
1830,1835,FIC,Monikins,"business; and as for a floating capital, he did not",well,"see how it could be of much account, since the","  with his ordinary business; and as for a floating capital, he did not well see how it could be of much account, since the disproportion between the cost",0,NA,NA,low,MANUAL REVIEW NEEDED
1830,1835,FIC,Monikins,"and raiment are no longer among my wants. "" ""","Well,","well, Betsey, one that is in want of neither food","  strength. "" Food and raiment are no longer among my wants. "" "" Well, well, Betsey, one that is in want of neither food nor raiment",1,NA,NA,low,MANUAL REVIEW NEEDED
1830,1835,FIC,Monikins,"worked about the old ball! "" "" By land as",well,"as by sea? "" "" Why, as to the land,","  traverses than I've worked about the old ball! "" "" By land as well as by sea? "" "" Why, as to the land, I've",0,NA,0,high,Fixed phrase: as well / may well
1830,1835,FIC,Monikins,if they can be so called who were already so,well,known to me. Dr. Reasono admitted that the request was,  of the interesting strangers; if they can be so called who were already so well known to me. Dr. Reasono admitted that the request was natural and was entitled,0,NA,0,high,Compound: well + adjective
1830,1835,FIC,Monikins," say' don-nez-me some van,' and' don-nez-vous some pan,' as",well,as the best of them; but when there are a,"  say' don-nez-me some van,' and' don-nez-vous some pan,' as well as the best of them; but when there are a dozen throats bawling at",0,NA,0,high,Fixed phrase: as well / may well
1830,1835,FIC,Monikins,gazing at it with a sadness that I can not,well,describe -- for it was neither worldly nor quite of,"  when my ancestor, first gazing at it with a sadness that I can not well describe -- for it was neither worldly nor quite of an ethereal character, but",0,NA,NA,low,MANUAL REVIEW NEEDED
1830,1835,FIC,Monikins,"regrets that tortured the death-bed of my father. "" """,Well,"-- well, "" interrupted the sobbing girl, "" we will","  to avoid the cruel regrets that tortured the death-bed of my father. "" "" Well -- well, "" interrupted the sobbing girl, "" we will talk of it",1,NA,NA,low,MANUAL REVIEW NEEDED
1830,1835,FIC,Monikins,"regrets that tortured the death-bed of my father. "" """,Well,"-- well, "" interrupted the sobbing girl, "" we will","  the cruel regrets that tortured the death-bed of my father. "" "" Well -- well, "" interrupted the sobbing girl, "" we will talk of it no more",1,NA,NA,low,MANUAL REVIEW NEEDED
1830,1835,FIC,Monikins,their existence: two facts that all our historians would do,well,"to bear in mind, since a knowledge of the circumstances","  was an eye-witness to their existence: two facts that all our historians would do well to bear in mind, since a knowledge of the circumstances might spare them the",0,NA,0,high,Adverb: verb + well
1830,1835,FIC,Monikins,"are all neither more nor less than animals. "" ""","Well,","if a hog is an animal, I am willing to","  and water-devils -- we are all neither more nor less than animals. "" "" Well, if a hog is an animal, I am willing to allow the relationship",1,NA,NA,low,MANUAL REVIEW NEEDED
1830,1835,FIC,Monikins,"say, unmerited wrongs, have nearly un-monikined me in this, as",well,"as in various other particulars. "" As Dr. Reasono had","  I may say, unmerited wrongs, have nearly un-monikined me in this, as well as in various other particulars. "" As Dr. Reasono had the complaisance to turn",0,NA,0,high,Fixed phrase: as well / may well
1830,1835,FIC,Monikins,because I found I loved all his neighbors quite as,well,"as I loved the young peer himself. "" Ten thousand","  hand of Lord M'Dee, because I found I loved all his neighbors quite as well as I loved the young peer himself. "" Ten thousand furies took possession of",0,NA,0,high,Fixed phrase: as well / may well
1830,1835,FIC,Monikins,"my bed-chamber, and began to lay aside the dressing-gown as",well,"as my shirt. Remembering, however, that I was but too","  Hereupon I withdrew into my bed-chamber, and began to lay aside the dressing-gown as well as my shirt. Remembering, however, that I was but too liable to",0,NA,0,high,Fixed phrase: as well / may well
1830,1835,FIC,Monikins,for trade; but there is genius in our calling as,well,"as cleverness. Come hither, boy, "" he added, drawing Tom","  they show an aptitude for trade; but there is genius in our calling as well as cleverness. Come hither, boy, "" he added, drawing Tom to",0,NA,0,high,Fixed phrase: as well / may well
1830,1835,FIC,Monikins,objects as are usually purchased by those who do not,well,know what to do with their money. This trade was,  shopkeeper who dealt in such objects as are usually purchased by those who do not well know what to do with their money. This trade was of immense advantage to,0,NA,NA,low,MANUAL REVIEW NEEDED
